Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
4205358,Fruit and nuts - Orchard fruit - Mangoes,70602.87,**,58517.32,**,104,Coffs Harbour - Grafton
4205358,Fruit and nuts - Orchard fruit - Mangoes,67472.74,**,55923,**,108,Mid North Coast
4205358,Fruit and nuts - Orchard fruit - Mangoes,474.8,**,393.52,**,109,Murray
4205358,Fruit and nuts - Orchard fruit - Mangoes,173407.8,*,143724.46,*,112,Richmond - Tweed
4205358,Fruit and nuts - Orchard fruit - Mangoes,4229.07,*,3547.44,*,215,North West
4205358,Fruit and nuts - Orchard fruit - Mangoes,12047.28,**,10072.25,**,304,Brisbane - West
4205358,Fruit and nuts - Orchard fruit - Mangoes,5242974.56,*,4383441.83,*,306,Cairns
4205358,Fruit and nuts - Orchard fruit - Mangoes,945021.99,**,790095.18,**,308,Central Queensland
4205358,Fruit and nuts - Orchard fruit - Mangoes,188858.25,**,157896.85,**,310,Ipswich
4205358,Fruit and nuts - Orchard fruit - Mangoes,4756025.01,^,3976322.74,^,312,Mackay - Isaac - Whitsunday
4205358,Fruit and nuts - Orchard fruit - Mangoes,276012.9,^,230763.37,^,313,Moreton Bay - North
4205358,Fruit and nuts - Orchard fruit - Mangoes,43894604.15,,36698527.09,,315,Queensland - Outback
4205358,Fruit and nuts - Orchard fruit - Mangoes,2581.56,**,2158.34,**,316,Sunshine Coast
4205358,Fruit and nuts - Orchard fruit - Mangoes,63321.43,**,52940.52,**,317,Toowoomba
4205358,Fruit and nuts - Orchard fruit - Mangoes,7807576.63,*,6527603.29,*,318,Townsville
4205358,Fruit and nuts - Orchard fruit - Mangoes,10063479.3,,8413673.5,,319,Wide Bay
4205358,Fruit and nuts - Orchard fruit - Mangoes,3830.57,**,3307.67,**,501,Bunbury
4205358,Fruit and nuts - Orchard fruit - Mangoes,267194.76,,230720.37,,509,Western Australia - Wheat Belt
4205358,Fruit and nuts - Orchard fruit - Mangoes,1253216.7,**,1082141.8,**,510,Western Australia - Outback (North)
4205358,Fruit and nuts - Orchard fruit - Mangoes,18882460.37,*,16304841.58,*,511,Western Australia - Outback (South)
4205358,Fruit and nuts - Orchard fruit - Mangoes,28866547.9,,24134168.9,,701,Darwin
4205358,Fruit and nuts - Orchard fruit - Mangoes,10925280.53,,9134191.12,,702,Northern Territory - Outback
